"date","absc532-TKB","absc1064-TKB","absc532-TKO","absc1064-TKO","absc532-TYM","absc1064-TYM"
2013-04-06,1.66244428236691e-06,1.47061617121004e-06,1.94436037405032e-06,1.85898536337512e-06,2.24227308085479e-06,1.72731712050057e-06
2013-04-07,1.69184652882193e-06,3.59140217733747e-06,1.86426284497248e-06,2.95990821990541e-06,2.0124804560265e-06,3.33128116154891e-06
2013-04-08,2.43562038789269e-06,2.08566138546898e-06,2.77298235164246e-06,2.64107493588406e-06,3.60653940987337e-06,1.94895696996822e-06
2013-04-09,2.86829037514165e-06,3.75505208335073e-06,2.74995117717338e-06,2.97487927048632e-06,2.90926006626175e-06,3.77500811129756e-06
2013-04-10,2.07676086039147e-06,2.13134991734004e-06,3.52006976251345e-06,3.89023820788915e-06,2.49413861439752e-06,1.68939739201392e-06
2013-04-11,2.18366676262588e-06,3.28064579685859e-06,2.70638469471377e-06,3.29517524093702e-06,2.4151143197009e-06,3.26907330486442e-06
2013-04-12,2.16852586859221e-06,3.22796613963909e-06,2.82548426048011e-06,2.59436362546034e-06,2.91937357932633e-06,4.58351315064157e-06
2013-04-13,3.06144573274616e-06,3.84452840672194e-06,2.16645149313317e-06,2.82582158878755e-06,3.21738357961633e-06,1.99608354727007e-06
2013-04-14,2.46691787767958e-06,2.20025400005759e-06,2.40643265967062e-06,2.52628619463061e-06,1.97073545862688e-06,1.99654115980688e-06
2013-04-15,2.22243097004913e-06,2.10300129137596e-06,2.30545462928702e-06,2.63522859178922e-06,1.97573857683982e-06,1.90538871641693e-06
2013-04-16,3.18947926924308e-06,3.09086344564799e-06,2.75753267491369e-06,2.49551708123097e-06,1.53423911358996e-06,2.01957394537185e-06
2013-04-17,6.9433158359109e-06,5.54698842018079e-06,2.54353997379767e-06,4.01987474338785e-06,3.35636978309924e-06,4.07454093062577e-06
2013-04-18,5.15144245266036e-06,4.93662451551893e-06,3.34345091656311e-06,3.84344941767187e-06,3.60576997221347e-06,4.01723380000187e-06
2013-04-19,3.27287411277814e-06,3.09738912857123e-06,2.34876413494698e-06,2.24305225971302e-06,4.18531467247701e-06,2.17603216256352e-06
2013-04-20,3.10857862038968e-06,1.82423305159615e-06,2.0759738972147e-06,1.590527483844e-06,1.94806297961339e-06,2.10403371786958e-06
2013-04-21,1.72173035732234e-06,1.77658191758401e-06,1.43690083729875e-06,1.95775242189494e-06,1.89700730356784e-06,1.80114510347856e-06
2013-04-22,2.84151765499333e-06,3.07462012727981e-06,2.22709923373241e-06,1.6961811357978e-06,1.77476053893524e-06,1.82178247470473e-06
2013-04-23,2.15441358046894e-06,1.52693891856421e-06,2.25572623810592e-06,1.65119894518936e-06,1.53132137265024e-06,1.63971520438272e-06
2013-04-24,1.63538516851001e-06,1.65748303529152e-06,1.54549249461469e-06,1.61872901703809e-06,1.72389722961272e-06,1.66300478468287e-06
2013-04-25,1.62865208411447e-06,1.82692226737326e-06,1.59169817094555e-06,2.17517824078871e-06,1.60852323568762e-06,1.6648780024622e-06
2013-04-26,1.86623978367964e-06,2.67358629453599e-06,1.98711593316289e-06,3.17892607388646e-06,2.93520602074179e-06,4.33802506061921e-06
2013-04-27,3.56960764953839e-06,2.97116310105822e-06,1.78637321586234e-06,2.82540264350524e-06,3.40173618661469e-06,2.69016108654175e-06
2013-04-28,2.31614835245586e-06,4.24899939722028e-06,1.84013211186958e-06,5.51628716968199e-06,3.31908652338916e-06,3.89686571908953e-06
2013-04-29,2.70481474132966e-06,2.38736043619637e-06,2.61062165497668e-06,2.43184966446693e-06,3.37426689856822e-06,4.05486066202891e-06
2013-04-30,2.03363130990106e-06,2.30256545955637e-06,2.02311697236544e-06,2.32132916893941e-06,4.06812860675281e-06,3.60409008638416e-06
2013-05-01,2.28682726416503e-06,2.88981283730979e-06,2.14565737822029e-06,1.83958370896436e-06,4.97593684532886e-06,2.89365621989408e-06
2013-05-02,2.08069878023645e-06,3.34885117056598e-06,2.12843753727409e-06,3.09088607811175e-06,4.15584482483283e-06,3.55971624590724e-06
2013-05-03,1.99319551449892e-06,3.1824485571674e-06,1.917476679783e-06,2.59376600700249e-06,4.55864979264574e-06,2.05301132229476e-06
2013-05-04,1.71139580793052e-06,2.19258666096878e-06,2.98710343802288e-06,2.06635794640383e-06,3.94383381576717e-06,3.27268847541348e-06
2013-05-05,4.0097827787958e-06,3.09272494096546e-06,3.28768902954872e-06,3.19356040596194e-06,3.89148241487337e-06,2.25029396330231e-06
2013-05-06,2.71618642085311e-06,2.5230038820886e-06,3.25176892771194e-06,2.50668042453369e-06,3.63637791827129e-06,2.8001175827699e-06
2013-05-07,4.81570913548243e-06,5.21077366662642e-06,3.89933106649904e-06,4.4539412875163e-06,1.70372871368106e-06,3.20823143866812e-06
2013-05-08,2.25359331979526e-06,1.92489286098399e-06,2.03969798291323e-06,2.14418265523299e-06,2.5866603972163e-06,1.56675638715735e-06
2013-05-09,2.39383166653151e-06,1.29651428491655e-06,2.96088847601202e-06,2.2012666921406e-06,2.73332682114091e-06,2.26135129391079e-06
2013-05-10,1.96874745110845e-06,8.09960559797963e-07,2.29109797811005e-06,1.60670036851212e-06,2.16452495759869e-06,1.44896283465066e-06
2013-05-11,1.10793817769196e-06,1.41969424186494e-06,1.54305918654989e-06,1.591723863442e-06,1.47951416957448e-06,1.34033457112253e-06
2013-05-12,1.73073883089034e-06,1.64079008098545e-06,1.72418752007438e-06,1.65556727877951e-06,1.4028779849215e-06,1.36323387745937e-06
2013-05-13,2.45979853535663e-06,5.3437686585572e-06,2.76447613138931e-06,4.4675319356487e-06,2.04776227948069e-06,1.38022288360489e-06
2013-05-14,3.87616760749416e-06,3.32066054112395e-06,2.94765726179141e-06,2.27238203958346e-06,1.29933150685308e-06,3.40570730983402e-06
2013-05-15,3.1495290985033e-06,2.10197108244872e-06,2.81945351531783e-06,8.1798017470721e-07,4.84621803469155e-06,1.39888354118201e-06
2013-05-16,6.692820255799e-06,2.03766794974725e-06,5.52762392955304e-06,2.59830817764216e-06,3.23230170569351e-06,1.62530343782925e-06
2013-05-17,6.58350473526353e-06,2.50670083369941e-06,5.35289979073896e-06,2.37572495161009e-06,3.02326879830346e-06,2.23104418739455e-06
2013-05-18,2.7056858880236e-06,2.99225033810733e-06,1.80269945536184e-06,3.94718813770482e-06,2.87568075262172e-06,3.77681136207808e-06
2013-05-19,3.55668272140152e-06,1.4477880738404e-06,2.88021515091516e-06,8.14740419535609e-07,2.57378171642611e-06,6.35073133870705e-06
2013-05-20,2.57891055829364e-06,1.61453871474707e-06,1.62800483516564e-06,1.2850225025294e-06,2.1652240286031e-06,1.44418956437905e-06
2013-05-21,2.09862255269681e-06,1.9988941347398e-06,2.72154131374241e-06,2.30688395555501e-06,4.41058655285392e-06,4.14778631652475e-06
2013-05-22,4.48341705774364e-06,1.61516742591519e-06,3.32316594807001e-06,1.47925604430526e-06,3.49149363296214e-06,3.70499275977429e-06
2013-05-23,1.75222630352354e-06,1.78998883123096e-06,2.06182076945755e-06,1.69402223297369e-06,1.94464908145844e-06,2.04682983469502e-06
2013-05-24,3.81675126169907e-06,3.63298474393862e-06,3.3711539754659e-06,1.98414449320896e-06,1.56239507629277e-06,2.88247425620392e-06
2013-05-25,4.7237286433306e-06,4.03722850784216e-06,7.4417268255229e-06,5.68615215773282e-06,3.69605998592407e-06,2.42653993433131e-06
2013-05-26,1.14669300512408e-05,4.48947693504476e-06,8.40871743014358e-06,3.79304140810861e-06,3.66204879493745e-06,5.18247290148364e-06
2013-05-27,2.45841018773971e-06,5.42767339466809e-06,1.38168695504122e-06,5.7047729461543e-06,3.0601367762739e-06,2.34636149473903e-06
2013-05-28,6.58933217647754e-06,6.15451430290903e-06,5.50890595471508e-06,5.7535543354875e-06,3.72705106967624e-06,3.15399237300166e-06
2013-05-29,1.31917167473053e-06,1.40862405597716e-06,1.09452238306604e-06,1.18664799462452e-06,3.00813195784812e-06,2.41387042271841e-06
2013-05-30,2.12280839979008e-06,1.20330682378034e-06,3.33461654295076e-06,2.14799584605178e-06,3.89520227235067e-06,1.78402573261354e-06
2013-05-31,1.4975042323306e-06,2.67501015412083e-06,2.18665652267874e-06,3.24025829892639e-06,3.06591392520583e-06,5.2504429053502e-06
2013-06-01,2.44063192325458e-06,1.31728273611467e-06,2.72526716620265e-06,2.4222925858429e-06,2.53400724631774e-06,2.64160400494456e-06
2013-06-02,2.33666727957341e-06,3.58201772291059e-06,2.17055762513588e-06,2.40144980250895e-06,2.18888675649315e-06,2.21337664645341e-06
2013-06-03,3.15148222269965e-06,3.66538584836077e-06,2.32406810841585e-06,1.7866813685455e-06,3.25776727134137e-06,3.24849289644696e-06
2013-06-04,1.32263031957588e-06,2.01128600246046e-06,1.60287682142741e-06,2.33416960114388e-06,1.50215653415742e-06,6.94501442615647e-06
2013-06-05,1.52770567652179e-06,2.25256137784293e-06,1.33447569030967e-06,2.1243669710675e-06,3.09550470721854e-06,2.61399362400507e-06
2013-06-06,5.77771711409806e-06,5.79074736882115e-06,3.3515209486205e-06,4.74740817367218e-06,2.45582111698842e-05,3.39554760155671e-06
2013-06-07,2.47491995695458e-06,2.28371173018338e-06,4.38563144958862e-06,3.48086295203965e-06,3.04609172089905e-06,3.72298797121979e-06
2013-06-08,1.14175818331838e-06,7.24450866624511e-06,3.75024555276377e-06,5.41115556849606e-06,4.162118577117e-06,8.25091935050238e-06
2013-06-09,2.44635648243784e-06,1.65931548082127e-06,3.00778925269771e-06,1.87056442547271e-06,2.67169240203758e-06,1.17530484216814e-06
2013-06-10,2.15140772273482e-06,2.10254045172924e-06,2.32584407770741e-06,2.01360826311938e-06,3.64235795463596e-06,5.69279175441795e-06
2013-06-11,2.09187500522659e-06,1.29000168873263e-06,1.86693000366212e-06,1.38307250854545e-06,2.11523974133021e-06,2.34965160227892e-06
2013-06-12,1.32618758986508e-06,1.98388765574043e-06,1.3872010097517e-06,1.51527644529695e-06,3.30115647576197e-06,2.67508347752545e-06
2013-06-13,1.72442260764628e-06,3.33019958037958e-06,1.65979615835875e-06,2.75629465536993e-06,2.78072897538272e-06,3.82807999515071e-06
2013-06-14,5.09229935491716e-06,3.6445362278719e-06,3.20936691530904e-06,3.40134710434569e-06,4.07555865650089e-06,5.69421512913381e-06
2013-06-15,8.72664273324962e-06,7.19409688996202e-06,3.7889409660696e-06,3.96451193297149e-06,7.5799769822054e-06,2.80072127507717e-06
2013-06-16,1.47275374725141e-06,NA,1.29879802820595e-06,NA,2.96003907749691e-06,NA
2013-06-17,1.4100459718174e-06,1.42732093185026e-06,1.54707690312932e-06,1.53289163078245e-06,5.92001845242826e-06,3.14360924870094e-06
2013-06-18,2.29494752254598e-06,2.2870865259278e-06,2.35870860416546e-06,2.00175840319049e-06,7.87692180887332e-06,5.16248243717859e-06
2013-06-19,1.51263561801197e-06,2.66171639877827e-06,1.44232852181102e-06,1.86648187855908e-06,5.68190857754896e-06,4.79860158860305e-06
2013-06-20,2.75584154024942e-06,2.65919381410346e-06,2.59359213312214e-06,4.26066675853915e-06,7.21968067327428e-06,3.75094726163698e-06
2013-06-21,5.03222934635804e-06,2.44339201722548e-06,4.26472080497357e-06,2.37747047832988e-06,5.41710348056258e-06,4.30340767892498e-06
2013-06-22,2.5405957100394e-06,1.97066217119154e-06,2.40025761184632e-06,3.08363837409222e-06,3.08820782748813e-06,2.12349654952526e-06
2013-06-23,1.38323376236605e-06,1.35143104409107e-06,1.41010996648972e-06,1.44118183166378e-06,2.3618264400956e-06,3.8384346975953e-06
2013-06-24,1.29098291777012e-06,4.08908178404676e-06,1.39221397510643e-06,2.43187217162638e-06,4.09769289160265e-06,6.16181327376312e-06
2013-06-25,4.34957792795961e-06,5.40089318062014e-06,7.46817985403405e-06,3.35926832094606e-06,1.20286679717332e-05,1.86359725473036e-05
2013-06-26,2.78934542104563e-06,6.87001634060073e-06,1.68281143746811e-06,3.39264550284468e-06,4.50731687942477e-06,3.83401951165179e-06
2013-06-27,2.0306616705473e-06,1.42495995406211e-06,1.69418970563624e-06,1.72815686351799e-06,3.99473788510423e-06,6.19750414520626e-06
2013-06-28,7.27614500020934e-06,1.41022964014593e-06,5.46743140713124e-06,2.63064823794343e-06,5.70078976285638e-06,4.2872004924356e-06
2013-06-29,2.30604410916025e-06,3.77452988816888e-06,2.24971535380555e-06,4.65662694815309e-06,2.1665309677361e-06,4.88729759058049e-06
2013-06-30,3.27892760533108e-06,1.19966301091055e-06,3.31047331896717e-06,1.49265375504907e-06,2.69311696559651e-06,2.76921079618587e-06
2013-07-01,1.16479664605079e-06,1.17932989487364e-06,1.27178260559858e-06,1.27107924768822e-06,9.66203915075731e-06,4.33417124533428e-06
2013-07-02,1.25642060353974e-06,2.96485354901835e-07,1.35619443434033e-06,2.58278156000534e-07,4.57684199942059e-06,3.77907806667979e-06
2013-07-03,8.47385857440268e-07,1.38113113405604e-06,1.22270198679397e-06,2.76638039830771e-06,2.59854970408542e-06,1.53617709916321e-06
2013-07-04,2.60619306016609e-07,3.51602884963501e-06,5.89001136997278e-07,3.53219868186706e-06,5.3210520177903e-06,5.98717979232154e-06
2013-07-05,1.28349559070079e-06,3.2049643942404e-06,1.35937256426781e-06,2.65097011360262e-06,4.43042725782763e-06,5.57077644977589e-06
2013-07-06,2.64126650564269e-06,3.44716720724445e-06,2.14317621830546e-06,2.72212697435058e-06,3.24267535136955e-06,2.57360976117353e-06
2013-07-07,5.79097199879864e-07,2.14714678260563e-06,1.18238280112728e-06,1.64429037736193e-06,6.29451117911283e-06,3.33869906569615e-06
2013-07-08,2.05840276742189e-06,4.95017342972991e-06,1.05600568791399e-06,4.57846131124356e-06,7.48363459523954e-06,2.39574785808253e-06
2013-07-09,2.23981786219035e-06,2.73679115110754e-06,3.69179475714533e-07,2.98267039805688e-06,6.45816933848851e-06,8.88542059381531e-06
2013-07-10,1.51455285972178e-06,1.56535489546744e-06,1.91880025144157e-06,4.10810453206933e-06,2.35127531077297e-06,5.65091227603049e-06
2013-07-11,1.97982926134765e-07,2.55468918219045e-06,1.74813053425027e-07,2.64196375022938e-07,4.55849323981671e-06,4.12037151840724e-06
2013-07-12,1.98352445299829e-06,4.86009540879738e-06,2.57941173898364e-06,5.24412536688603e-06,9.58795774050769e-06,2.53204091316092e-05
2013-07-13,1.30542853439686e-06,4.39599034463175e-06,1.83216973942666e-06,5.04651095307171e-06,2.55419563358313e-06,7.15944279527475e-06
2013-07-14,1.95519949990106e-06,7.65953179485114e-07,1.16769223984983e-06,1.540331262321e-06,3.58502324819297e-06,1.76722182401599e-06
2013-07-15,5.94526488853697e-07,5.73986342575836e-06,8.85101290103219e-07,3.9053891104137e-06,4.14445894097037e-06,1.12744839589314e-05
2013-07-16,6.49404924493047e-07,3.73481753640287e-07,3.79380744009997e-07,4.98289556616253e-07,4.68090849136527e-06,4.37429821890023e-06
2013-07-17,7.51064143764458e-07,4.11966889670833e-07,2.56437316008965e-07,6.26364679713962e-07,1.78361506707959e-06,5.31429377006177e-07
2013-07-18,3.18876664145257e-06,1.13671897868141e-06,4.02944166752577e-06,9.52402198629271e-07,5.22107100609418e-06,4.31904688717751e-06
2013-07-19,3.1765855940631e-06,1.05941506357814e-06,3.92557047416291e-06,1.39149740329357e-06,8.09059244036085e-06,3.51508197647973e-06
2013-07-20,6.97440011719094e-06,7.58093849865789e-06,4.54886724240202e-06,4.19646171870498e-06,7.21689295276701e-06,3.78234091891026e-06
2013-07-21,6.49641270827281e-06,4.9805229849192e-06,2.58494667537729e-06,6.61875693409164e-06,3.54974038477141e-06,6.37951014921759e-06
2013-07-22,3.99726246728468e-06,5.51084004027632e-07,2.61195825625377e-06,2.89143949454111e-07,1.01063990532268e-05,1.95886123939168e-06
2013-07-23,2.72466465219414e-06,8.00110352872307e-06,1.60625533960961e-06,5.04868594636829e-06,5.825837321004e-06,9.8452145902494e-06
2013-07-24,2.0683562064327e-06,8.32430249142428e-06,2.27320333431844e-06,6.13243058821272e-06,3.47578804285363e-06,1.36223547214093e-05
2013-07-25,3.35730303739532e-06,3.42893971806474e-07,1.94207544677801e-06,2.08776994397871e-07,1.06609709359742e-05,4.11580646668569e-06
2013-07-26,4.03889629922514e-06,9.30828850748564e-06,2.02194122981895e-06,6.22455434957185e-06,1.60006735753533e-05,7.65552482624614e-06
2013-07-27,1.30998601367792e-05,1.0647846414127e-06,7.1644029588188e-06,7.78927054859327e-07,1.81702108225224e-05,4.38112901020429e-06
2013-07-28,1.27909787090075e-06,5.54319570829389e-07,1.79786797562271e-06,4.53535525075013e-07,7.67837061100899e-06,5.81014479928983e-06
2013-07-29,1.31140431193257e-06,6.75886789098294e-07,2.7247665904099e-06,2.9287229581936e-07,7.42202430427706e-06,2.71112446827621e-06
2013-07-30,7.08317172371237e-07,3.91191470857721e-06,2.59141853182874e-07,3.47228476101096e-06,4.81873982723054e-06,1.95331672562319e-05
2013-07-31,1.57305184374764e-06,1.87937097725777e-06,1.14787399457627e-06,1.09528283885348e-06,2.36167924148065e-06,3.5933632915529e-06
2013-08-01,7.30364677875849e-06,7.89183095313809e-07,4.83472958400003e-06,4.90236134931761e-07,4.27697795996939e-06,2.75971451964291e-06
2013-08-02,6.98824536942086e-06,6.49017884287914e-06,7.26674390960564e-06,3.60106862762218e-06,8.29097825646972e-06,5.79742473927121e-06
2013-08-03,7.81317543435075e-07,1.2157118821536e-06,7.49467004541796e-07,1.05886261556017e-06,7.06094123455859e-07,5.493301661389e-06
2013-08-04,1.85546067824323e-06,1.74070539703215e-06,1.07468835175565e-06,1.4848753801792e-06,3.16654453294844e-06,3.3578377141269e-06
2013-08-05,1.18241713526283e-06,1.24933854858419e-06,7.3564379039859e-07,1.47365014735241e-06,9.45289754476132e-07,5.51293182986973e-06
2013-08-06,1.40319730428763e-06,5.63180149820263e-07,1.73771685705416e-06,4.31798335123198e-07,4.42675060625275e-07,2.21762493858033e-06
2013-08-07,1.48600209233554e-06,4.62363693887731e-06,3.19234731261206e-06,5.13136583322628e-06,5.03048077770718e-06,6.01501355862698e-06
2013-08-08,1.06004510608957e-06,4.83837950165652e-07,6.34319081888429e-07,4.58591737608847e-07,3.35230737168167e-07,1.53126637868616e-06
2013-08-09,3.80849233977585e-06,2.5981141691523e-06,3.1595961329266e-06,2.72923748561083e-06,5.21736047453641e-06,4.5039399913964e-06
2013-08-10,2.62639990870386e-06,2.23661530440404e-06,2.89490928519044e-06,1.89288673385594e-06,3.1754037418535e-06,4.51044389171826e-06
2013-08-11,2.02105369519598e-06,1.85746394226961e-06,2.75675710742029e-06,1.74268440931884e-06,1.26674082210326e-06,3.23249934697551e-06
2013-08-12,3.36225936591908e-06,3.05419602907273e-06,3.55843458271933e-06,3.35316685609109e-06,2.05528226941852e-06,2.74238370030742e-06
2013-08-13,2.75339706695571e-06,2.63898100850107e-06,2.95014205272066e-06,2.99767601336364e-06,4.67566770776019e-06,1.23000175004737e-06
2013-08-14,1.98407501809799e-06,7.30295729520216e-07,2.64917552133555e-06,6.45816166070486e-07,9.00174183290579e-06,1.16647703070939e-06
2013-08-15,NA,NA,NA,NA,NA,NA
2013-08-16,NA,2.19240350287126e-06,NA,2.62382287317763e-06,NA,1.00038806090263e-06
2013-08-17,1.27924378588523e-06,1.18140507662315e-06,1.37917705125889e-06,8.23015286337337e-07,4.16368002280496e-06,1.88175231144477e-06
2013-08-18,1.20568207089773e-06,1.21777001955035e-06,1.58498781803154e-06,1.09652715116451e-06,7.49535977510486e-07,8.64788369648253e-07
2013-08-19,2.08725405148514e-06,7.69969350105135e-07,2.90933743890664e-06,7.80713256939501e-07,4.62952339066479e-06,4.28633230245731e-06
2013-08-20,8.15459092549172e-07,5.64091463998055e-06,4.85076726568494e-07,1.81386210975245e-06,2.04210635319144e-06,1.24174906592942e-05
2013-08-21,3.21216898704308e-06,1.23637849592238e-06,2.6727121906153e-06,2.01202203273333e-06,5.08027765533003e-06,3.93137662696089e-06
2013-08-22,2.36426156586089e-06,3.02484856966873e-07,1.76229406154719e-06,3.36985849721729e-07,5.06742904175561e-06,1.02113887206749e-06
2013-08-23,5.60277526573261e-07,1.0810967087693e-06,5.40381634374913e-07,7.07257347549682e-07,8.57739237435906e-06,4.52079276065941e-06
2013-08-24,1.25464338873312e-06,6.64089694629542e-07,8.92975281977317e-07,1.0607076543703e-06,1.65668498074855e-06,1.43303179650834e-06
2013-08-25,1.45277044339544e-06,5.06125111012799e-06,1.94157584963745e-06,6.1150571341001e-06,1.97347807979464e-06,8.15570510714322e-06
2013-08-26,2.89310581570806e-06,2.22510581863542e-06,2.79610191934276e-06,2.57259352548125e-06,5.19294348786929e-06,3.47272812233653e-06
2013-08-27,1.38717535104834e-06,7.48897359432192e-06,2.15564876133167e-06,8.06585644930043e-06,1.74308472578882e-06,1.99463333029935e-05
2013-08-28,1.93344746815364e-06,2.385430398828e-06,2.47606687874266e-06,1.95361007172618e-06,2.986749655714e-06,2.01470947385832e-06
2013-08-29,1.98403883732391e-06,2.70957473223633e-07,5.63901160795589e-07,6.88830436278275e-07,4.0530517782259e-06,1.88269132110139e-06
2013-08-30,2.09714070311021e-07,2.75279028515358e-06,2.98835155222024e-07,1.88175275947007e-06,7.01501388270092e-07,7.60681964762485e-06
2013-08-31,3.8015301505788e-06,2.82929314485653e-06,4.92566395281085e-06,4.50521276298276e-06,2.01117549880062e-06,4.33247014190856e-06
2013-09-01,2.54833495954205e-06,9.01740747672185e-07,5.17690839509757e-06,1.7885928337303e-06,3.76093309373061e-06,6.79686938460015e-07
2013-09-02,9.98174726046478e-07,8.64048207447944e-07,1.41241794724307e-06,9.11018006253743e-07,2.84169514110479e-06,8.41230377334963e-07
2013-09-03,1.05654331004763e-06,1.72289350939492e-06,7.78626394759366e-07,2.15589527307563e-07,3.35944608545671e-06,4.11221029171709e-07
2013-09-04,3.97393207072595e-07,5.17035407205447e-07,4.85632468839213e-07,5.60330188912658e-07,5.08198935582043e-07,1.60959151374866e-06
2013-09-05,4.18858713783452e-06,8.58688018267456e-07,4.36418548049083e-06,1.65077550592428e-06,8.95445303577815e-06,1.16121632273915e-06
2013-09-06,2.34829913966608e-06,1.73729658733125e-06,1.73588036915651e-06,2.21266149379091e-06,6.07143724470592e-07,2.16344346553065e-06
2013-09-07,2.02210273675002e-06,1.20419923444218e-06,1.24383547329707e-06,7.30922762031048e-07,7.74635128358882e-07,2.37397208431214e-06
2013-09-08,1.98265225723562e-06,9.86745049111067e-07,1.76530438588145e-06,9.76553513091318e-07,2.35200413455132e-06,6.31183579670062e-07
2013-09-09,6.73747002391698e-07,2.97191655593685e-06,7.93034943792453e-07,2.93005917165128e-06,1.08652253555053e-06,5.40851670244285e-06
2013-09-10,9.04666841675035e-07,1.797199438965e-06,3.09945303609738e-07,2.63372943665242e-06,2.37012132876005e-06,8.80037300275075e-07
2013-09-11,1.02362501040206e-06,1.83253691888924e-06,6.13643314491568e-07,1.97808637215925e-06,1.77362798543755e-06,2.74546959623755e-07
2013-09-12,9.1408869733801e-07,2.51605618267746e-06,1.72230255877631e-06,3.82427961579492e-06,3.99038919949365e-07,1.05749156177942e-06
2013-09-13,2.09053409946925e-06,1.8428516090254e-06,1.8834723312777e-06,1.58009127288576e-06,7.18696105069327e-07,2.59396311982396e-06
2013-09-14,4.86910479856392e-06,4.61479322116138e-06,5.05357749443034e-06,3.53330644203448e-06,6.46820123251407e-06,6.18343616270978e-06
2013-09-15,1.31846340262345e-06,2.66550971409448e-07,2.29915444154046e-06,5.21618212148287e-07,1.65514378043742e-06,5.39193648547429e-07
2013-09-16,2.90370395425211e-06,2.35302397799924e-06,2.3630507357759e-06,2.18942280426153e-06,5.68094252354131e-06,2.13329828769299e-06
2013-09-17,9.99741993930376e-07,8.62585587027839e-07,4.74636305099954e-07,6.23470141431239e-07,7.08490677071417e-07,8.36431032433379e-07
2013-09-18,8.08768203861691e-07,4.96087864263446e-06,8.96057865305835e-07,3.76663235345761e-06,8.27635169017457e-07,3.56435893665396e-06
2013-09-19,7.45490205268607e-06,1.16792987526927e-06,4.96295159993418e-06,1.82810008004364e-06,1.5015626294605e-06,8.86985611629809e-07
2013-09-20,1.54114353013819e-06,6.28075149940182e-06,1.43197291061524e-06,6.98740056970558e-06,2.08430960872996e-06,4.52203316361963e-06
2013-09-21,3.90852001794882e-06,3.30389291476652e-06,2.44054876629741e-06,1.5347060676901e-06,4.75057718267126e-06,1.15531860414716e-06
2013-09-22,2.19254185029932e-06,4.3452006446873e-06,1.30250891334133e-06,3.22884389005904e-06,2.85385592323293e-06,3.03612086306636e-06
2013-09-23,3.48586347756296e-06,3.45165501600889e-06,3.51228898668105e-06,2.93894192413031e-06,1.67807811175041e-06,1.22817390588788e-06
2013-09-24,2.08924170053741e-06,2.85250131104985e-06,1.17963058641581e-06,2.89439051411488e-06,2.85278049373296e-06,2.70405089681501e-06
2013-09-25,4.42686381858847e-06,3.67699891554592e-06,4.90142478370806e-06,2.66625026335366e-06,3.66070957707824e-06,2.28538684741231e-06
2013-09-26,2.09953613345724e-06,2.06984493890436e-06,1.86318074148523e-06,2.25363692440174e-06,3.60253282894642e-06,2.11629970549778e-06
2013-09-27,2.90579915527645e-06,3.26877945844783e-06,2.42682527741314e-06,3.39405621706643e-06,3.61029019089046e-06,2.77516342225055e-06
2013-09-28,2.75346638119278e-06,2.75707438518097e-06,2.75683708548453e-06,1.98494297960798e-06,2.70169414948293e-06,2.79124832987689e-06
2013-09-29,2.42660946599807e-06,4.7860266113111e-06,3.24366457963786e-06,2.86776887346137e-06,1.25176555048832e-06,2.13620536369483e-06
2013-09-30,4.52878789083791e-06,4.33381056351039e-06,3.51452789397826e-06,2.70835119480175e-06,1.03667115401078e-06,1.6137955201033e-06
2013-10-01,4.60583206818141e-06,5.00484749254833e-06,3.28830047707066e-06,4.76911950094516e-06,1.27730797325076e-06,6.63370277309964e-06
2013-10-02,6.88771859618244e-06,4.1795567597105e-06,5.02093214735129e-06,4.15253185970971e-06,4.84038569542757e-06,4.48853882883637e-06
2013-10-03,2.31303979864072e-06,7.82718474852985e-07,3.68551113257038e-06,4.14421431596069e-07,3.2639109810483e-06,4.44489728565841e-06
2013-10-04,2.63998503347131e-06,1.81838069991228e-06,8.53257448639157e-07,2.58203062250364e-06,4.18073167961334e-06,7.45908905845341e-07
2013-10-05,9.24269944987663e-07,1.6433806363931e-06,8.22635501037675e-07,1.08536506496997e-06,2.27054048500545e-06,2.09494484633749e-06
2013-10-06,9.25171903917487e-07,1.28661589286115e-06,8.64979615406602e-07,1.06307236523361e-06,9.27454608887752e-07,1.72846382111981e-06
2013-10-07,5.22435744586487e-06,2.88837221018622e-06,4.56106938835818e-06,3.72881624288034e-06,3.1796172844001e-06,3.1375855771434e-06
2013-10-08,1.60596804173914e-06,3.00889506064959e-06,2.39917166369396e-06,3.19371882702446e-06,9.93490456566652e-07,2.2903271159005e-06
2013-10-09,3.4385972141537e-06,1.74484282120109e-06,4.05624953209701e-06,3.5344383326477e-06,4.06359417628377e-06,2.40314285278708e-06
2013-10-10,1.79412906609643e-06,2.18915483209305e-06,4.63451130251209e-06,2.35665894853894e-06,8.17282760404187e-07,1.43787493669145e-06
2013-10-11,3.13567008636563e-06,2.7617535963618e-06,3.68365432259184e-06,3.27184655254148e-06,2.94354979652368e-06,3.45265197399995e-06
2013-10-12,3.33040976692298e-06,3.02248571767549e-06,3.11041846055376e-06,3.03257326595978e-06,4.74130311398797e-06,3.19907615046427e-06
2013-10-13,3.67526391181757e-06,2.3925972015201e-06,3.8156410500921e-06,2.23000620923573e-06,1.85927279152806e-06,1.90910960641363e-06
2013-10-14,2.60211705891502e-06,2.61054291372864e-06,2.87026881241e-06,2.65551090537679e-06,2.17644548800066e-06,2.39126132748384e-06
