"DatesH","TKB","TKO","TYM"
2010-07-14,0.336105139730311,0.279006253664256,0.278405315614618
2010-07-15,0.340810044948212,0.384408181877402,0.281050094456387
2010-07-16,0.332831737346101,0.286119796755912,NA
2010-07-17,NA,NA,NA
2010-07-18,NA,NA,0.377301153019347
2010-07-19,NA,0.245710377174125,0.333701387531757
2010-07-20,0.303393915705817,0.243267539573969,0.343723535925998
2010-07-21,0.326939613054524,0.239026773500098,NA
2010-07-22,0.401827242524917,NA,NA
2010-07-23,0.418487394957983,0.24281805745554,NA
2010-07-24,0.330213015438734,0.264784053156146,0.319870041039672
2010-07-25,0.360680085987884,0.384447918702365,0.308377304410136
2010-07-26,0.364764510455345,0.366040893101427,0.310433630816668
2010-07-27,NA,0.296369943326168,NA
2010-07-28,0.344750341997264,0.322920330923067,0.271168002084555
2010-07-29,0.341049443033027,0.393313389756618,0.290121164744968
2010-07-30,0.308553188717347,0.373321607712853,0.323851866327927
2010-07-31,NA,NA,NA
2010-08-01,NA,NA,0.251514559312097
2010-08-02,0.415559898377956,NA,0.261774477232754
2010-08-03,0.455860367402775,NA,NA
2010-08-04,0.463513777604065,0.252393980848153,NA
2010-08-05,0.39656374177578,NA,NA
2010-08-06,0.382579636505765,0.225444596443228,0.269116018500423
2010-08-07,0.282900136798906,0.228630056673832,0.379195709291469
2010-08-08,0.282548368184483,0.27797537619699,0.27859097127223
2010-08-09,0.290443619308188,0.237072503419973,0.218546023060387
2010-08-10,0.253866197641847,NA,NA
2010-08-11,NA,NA,0.350537424272034
2010-08-12,NA,NA,0.287219073675982
2010-08-13,0.437562699498404,NA,0.365980500727423
2010-08-14,0.454250537424272,NA,0.500058628102404
2010-08-15,0.345698651553645,NA,0.435694743013484
2010-08-16,0.392796560484659,NA,0.31656243892906
2010-08-17,0.378892254576249,0.23359390267735,0.39781447462706
2010-08-18,0.281115236792391,NA,0.297941502182268
2010-08-19,0.313647319392873,NA,0.306009380496385
2010-08-20,0.54577486808677,0.499863201094391,NA
2010-08-21,0.558958374047293,0.514797733046707,NA
2010-08-22,0.519953097518077,0.388539601887267,NA
2010-08-23,0.419173560897227,0.442828914511541,0.23578268516709
2010-08-24,0.361978589885567,0.442824571689141,NA
2010-08-25,0.397121639353416,0.35139974594489,NA
2010-08-26,0.261260783383121,0.353066249755716,0.236583935899941
2010-08-27,NA,NA,0.371692397889388
2010-08-28,NA,0.387774086378738,0.30483681844831
2010-08-29,NA,0.440290534818579,0.313298807895251
2010-08-30,0.251842876685558,0.340827959090613,0.232010943912449
2010-08-31,0.318399452804378,NA,0.303732655853039
2010-09-01,0.239945280437757,0.379883713075666,NA
2010-09-02,0.28780535470002,0.474169123559367,0.369298417041235
2010-09-03,0.394617940199336,0.435875449499687,0.281043580222787
2010-09-04,0.386704449221549,0.311757348342714,NA
2010-09-05,0.360948798123901,0.272103658536585,NA
2010-09-06,0.422093023255814,0.289615846338535,NA
2010-09-07,0.388542114520227,0.394863526806071,NA
2010-09-08,0.268484952120383,0.382235684971663,NA
2010-09-09,NA,0.410566738323236,0.215008794215361
2010-09-10,NA,0.336424802479131,0.294606214578855
2010-09-11,0.224076607387141,0.295325385968341,0.270138753175689
2010-09-12,NA,0.25765096736369,0.28296155671571
2010-09-13,NA,NA,0.327356989307351
2010-09-14,NA,NA,0.282199391384461
2010-09-15,0.384139144029705,NA,0.278529086053026
2010-09-16,0.362149697088138,NA,0.343990619503615
2010-09-17,NA,0.285105670175047,0.325868021627256
2010-09-18,0.359964823138558,0.352247410592144,0.429875903849912
2010-09-19,0.576629372679304,0.561471565370334,0.446238030095759
2010-09-20,0.576976255618527,0.58610079690791,0.360604358022279
2010-09-21,0.575586281024038,0.540724817058606,NA
2010-09-22,0.591063774346948,0.430115301934727,NA
2010-09-23,0.402333956838549,0.389046316200899,0.272255879095824
2010-09-24,0.30422122337307,0.313020324408833,0.333304670705492
2010-09-25,0.352472151651358,0.33265585303889,NA
2010-09-26,0.425676317038443,0.515230278157775,0.238870431893688
2010-09-27,0.404709790893101,0.536616507067943,0.360277506351378
2010-09-28,0.325796365057651,0.342325936717182,0.43828849369205
2010-09-29,0.380191518467852,NA,0.365303020432979
2010-09-30,0.324308327982356,NA,0.305217901113934
2010-10-01,0.297628818969448,NA,NA
2010-10-02,0.309351182333398,NA,NA
2010-10-03,NA,0.234336525307798,0.345286951990098
2010-10-04,0.535595943803878,0.416025014657026,0.423388704318937
2010-10-05,0.498149306234122,0.372491694352159,0.371328066110165
2010-10-06,0.446851670900918,0.270946518142141,0.322617419060648
2010-10-07,0.337236662106703,NA,0.312005732525568
2010-10-08,0.34359976548759,0.44187023646668,0.315126050420168
2010-10-09,0.424962543156798,0.407641196013289,NA
2010-10-10,NA,NA,NA
2010-10-11,0.241459839749853,0.258940785616572,NA
2010-10-12,0.277002149697088,NA,0.26187870497036
2010-10-13,0.402830434499381,NA,0.334172366621067
2010-10-14,0.420918506937659,NA,0.484050713308579
2010-10-15,0.31219073675982,NA,0.492046120773891
2010-10-16,0.354105921438343,NA,0.395190324191692
2010-10-17,0.389915966386555,0.268233339847567,0.388684776236076
2010-10-18,0.430486613249951,0.448306764566292,0.418018370138753
2010-10-19,0.368379910103576,0.454300790083475,0.272838437700662
2010-10-20,0.293160054719562,0.418240668360367,0.252608950556967
2010-10-21,0.223392612859097,0.383729305675759,0.397532036070242
2010-10-22,NA,0.453200561408496,0.418724350205198
2010-10-23,NA,0.457695382592783,0.420039953966083
2010-10-24,NA,0.353922909793192,0.416444097018652
2010-10-25,0.367380789525112,0.48890626017849,0.396824311119797
2010-10-26,0.288981825288255,0.531890238995735,0.323537787207906
2010-10-27,NA,0.457240570646863,0.304875903849912
2010-10-28,0.240570646863397,0.4562452888132,0.228454172366621
2010-10-29,NA,0.242533292386722,0.344757670510065
2010-10-30,NA,NA,0.357764966451697
2010-10-31,0.228297830760211,NA,NA
2010-11-01,0.494746922024624,NA,NA
2010-11-02,0.502724252491694,0.225757279656048,NA
2010-11-03,0.507848348641782,NA,NA
2010-11-04,0.467548457014941,0.273578268516709,NA
2010-11-05,0.444565174907172,0.24203634942349,0.293208911471565
2010-11-06,0.343083838186437,NA,0.478564449035428
2010-11-07,0.378213797146766,NA,0.409516073871409
2010-11-08,0.368653507914794,NA,0.474459989194036
2010-11-09,0.474281805745554,NA,0.418329192141973
2010-11-10,0.270809719236532,0.307690052765292,0.481932773109244
2010-11-11,0.434892678001433,0.418732655853039,0.481551690443619
2010-11-12,0.5462680957893,0.495869692669788,0.325218459476814
2010-11-13,0.543030020595,0.495421060234003,0.246511627906977
2010-11-14,0.450850107484854,0.516017686144225,0.274203634942349
2010-11-15,0.498241156927887,0.504182137971468,0.386743534623152
2010-11-16,0.456199477676906,0.39998578712669,0.391280698325842
2010-11-17,0.368301739300371,0.23687056217836,0.236031854602306
2010-11-18,0.312404729333594,0.336329880789525,NA
2010-11-19,0.419392873428441,0.436177092401443,NA
2010-11-20,0.433040192821315,0.444747036981687,NA
2010-11-21,0.418096540941958,0.566375058915495,0.239476255618526
2010-11-22,0.337284681314386,0.460878304810296,0.28858706273207
2010-11-23,0.287407986450394,0.334455558121769,0.259774607517426
2010-11-24,NA,0.309810435802228,0.286505765096736
2010-11-25,0.339339456712918,0.314458341476125,0.357957787766269
2010-11-26,0.377521008403361,0.35593120969318,0.359583251905413
2010-11-27,0.443934162812412,0.350131913230408,0.369210474887629
2010-11-28,0.486862419386359,0.377588430721126,0.474200377825549
2010-11-29,0.408141489153801,0.39781990315506,NA
2010-11-30,0.259872321021432,0.361074197120709,NA
2010-12-01,0.350205198358413,0.394769070418865,NA
2010-12-02,0.254465507133086,NA,0.326747443163312
2010-12-03,0.32781414891538,NA,0.3656243892906
2010-12-04,0.308292619373331,0.234473324213406,0.36219324939278
2010-12-05,0.430599960914598,0.328376001563416,0.337703453474413
2010-12-06,0.518846980652726,0.38171194059019,0.256794345645235
2010-12-07,0.536150087942154,0.318200768679565,NA
2010-12-08,0.448306299263892,0.225815907758452,0.420289231971859
2010-12-09,0.476993355481728,NA,0.419894469415673
2010-12-10,NA,NA,0.216943521594684
2010-12-11,NA,NA,0.322643475995049
2010-12-12,NA,NA,0.245075239398085
2010-12-13,0.244244674614032,NA,0.228180574555404
2010-12-14,0.258207934336525,0.249208520617549,0.272229822161423
2010-12-15,NA,0.309282782880594,0.405224415347534
2010-12-16,NA,0.328102403752199,0.377243920824144
2010-12-17,0.389284085727314,0.49266367011921,0.313625170998632
2010-12-18,0.422763337893297,0.520136798905609,0.285759885349489
2010-12-19,0.323243599765488,0.397465963129438,0.294987297244479
2010-12-20,0.480949419937108,0.532747982914096,0.313484463552863
2010-12-21,0.520516578724513,0.557365643931991,0.287206045208781
2010-12-22,0.471979024167807,0.527989056087551,NA
2010-12-23,0.449981208941537,0.445115213104269,NA
2010-12-24,0.402016155299329,0.293778906911602,0.246707054914989
2010-12-25,0.476923734610123,0.334014822386915,0.297602762035047
2010-12-26,0.468863591948407,0.384327903528032,0.276597615790502
2010-12-27,0.345655936793322,0.365654924760602,0.371233144420559
2010-12-28,0.229568106312292,0.301852213753719,0.401065077193668
2010-12-29,0.286305452413524,0.352061754934532,0.396804768418995
2010-12-30,0.344765813302065,0.310559572666276,NA
2010-12-31,NA,0.390967363689662,0.293140512018761
2011-01-01,NA,0.38296853625171,NA
2011-01-02,NA,0.378087746726598,NA
2011-01-03,0.293961305452414,0.300212177894414,NA
2011-01-04,0.281288752287384,0.344656467238058,NA
2011-01-05,0.369509478209889,0.517549345319523,0.259468438538206
2011-01-06,0.466465702560094,0.483083056478405,0.350263826460817
2011-01-07,0.523408247019738,0.507449167735851,0.370099667774086
2011-01-08,0.528618331053352,0.494914299509133,NA
2011-01-09,0.527826851670901,0.496207494625757,NA
2011-01-10,0.407158212122058,0.376651070825047,0.23547000195427
2011-01-11,0.377356524004951,0.322957343613978,0.261813562634356
2011-01-12,0.440573732552997,0.471048063548265,0.302745749462576
2011-01-13,0.437887868325625,0.374570436403542,0.281688489349228
2011-01-14,0.417645837404729,0.38108852843463,0.22280633183506
2011-01-15,0.392589407856166,0.346486222395935,0.322102794606215
2011-01-16,0.32593804963846,0.30984114576063,0.32124291577096
2011-01-17,0.420079473649925,0.339890995157753,0.274496775454368
2011-01-18,0.426845923047742,0.423822552276725,0.257748680867696
2011-01-19,0.297698846980653,0.370383036935705,0.362165331248779
2011-01-20,0.245501921698912,0.415106507719367,0.237645755976809
2011-01-21,0.344415673246043,0.289290599960915,NA
2011-01-22,0.270555664126116,NA,NA
2011-01-23,0.294775584652466,NA,NA
2011-01-24,0.349881115236792,0.347899159663866,0.260816884893492
2011-01-25,0.344013715422744,0.337697869845613,0.304312422643476
2011-01-26,0.330020845547521,0.334043384795779,0.301162790697674
2011-01-27,0.384580809067813,0.404494821184288,0.257489740082079
2011-01-28,0.541031528890626,0.507976213741311,0.243247996873168
2011-01-29,0.663048661324995,0.544624361372456,NA
2011-01-30,0.574266953292945,0.443454367793629,NA
2011-01-31,0.285955312357501,0.336708298541404,NA
2011-02-01,NA,0.367908093469946,NA
2011-02-02,0.307162399843658,0.506322063709205,0.405852150585393
2011-02-03,0.303758712787441,0.508520617549345,0.547167196688401
2011-02-04,NA,0.298464502079902,0.410262924490011
2011-02-05,0.226343560680086,0.263513777604065,0.508993976700591
2011-02-06,0.314139144029705,NA,0.656149970217214
2011-02-07,0.263227151325647,NA,0.773854367915704
2011-02-08,0.241782294313074,NA,0.813830828113321
2011-02-09,NA,NA,0.999716553287982
2011-02-10,0.432718389681454,0.363645690834473,NA
2011-02-11,0.484578017253413,0.440547550944268,NA
2011-02-12,0.522821531713461,0.41375371854168,0.524144839243187
2011-02-13,0.502087160445574,0.429296285110239,0.710488675048213
2011-02-14,0.481201317736397,0.498420489947005,0.656119223202246
2011-02-15,0.413580005645669,0.509077584522181,0.355423099472347
2011-02-16,0.306107094000391,0.399991624556799,0.37359129698391
2011-02-17,0.245541007100515,0.313517965325665,0.38249462575728
2011-02-18,0.367178034004299,0.37015410815489,0.242329489935509
2011-02-19,0.385167090091851,0.485173604325451,NA
2011-02-20,0.325417236662107,0.307930148803708,NA
2011-02-21,0.371936681649404,0.399800458739187,NA
2011-02-22,0.359437495928604,0.445924125464139,0.269337502442838
2011-02-23,0.314230343300111,0.451445508435933,0.252100840336134
2011-02-24,0.250863135952055,0.361351377760406,NA
2011-02-25,0.253962282587454,0.324518272425249,NA
2011-02-26,0.249071721711941,0.341146268232452,NA
2011-02-27,NA,0.381528239202658,NA
2011-02-28,0.321770568692593,0.535835450459254,0.229548563611491
2011-03-01,0.334138306485385,0.52469317959742,0.245045925346883
2011-03-02,0.361775980517431,0.479178755580944,0.265712331444206
2011-03-03,0.352331444205589,0.380457299198749,0.409093870106182
2011-03-04,0.216239984365839,0.454270080125073,0.270457950622109
2011-03-05,NA,0.400438822463446,0.338811803791284
2011-03-06,NA,NA,0.329607191713895
2011-03-07,0.299616336897929,0.235587258159078,0.304167480945867
2011-03-08,0.525062012607441,0.489899509375354,0.263422578333659
2011-03-09,0.651390728144158,0.505901895641978,0.230265129307537
2011-03-10,0.788828678488804,0.478518384097825,0.257103771741255
2011-03-11,0.910608050964025,0.41158349174765,NA
2011-03-12,0.497987181875017,0.474052179011139,0.38311901504788
2011-03-13,0.681854268484083,0.412404031379994,0.390726988469807
2011-03-14,0.646798001656975,0.54921242915771,0.298325841964693
2011-03-15,0.589086336634035,0.541327926519445,0.370744576900528
2011-03-16,0.489586388411916,0.458601453266296,0.412678327144811
2011-03-17,0.54594271817254,0.349390919158361,NA
2011-03-18,0.325552081297635,NA,0.26640609732265
2011-03-19,0.255735782685167,0.264979480164159,0.244361930818839
2011-03-20,NA,0.291479382450655,0.251156276464074
2011-03-21,0.334909777864634,0.297554370585443,0.283567380440548
2011-03-22,0.345108896271687,0.346580027359781,0.294879812390072
2011-03-23,0.355952923805181,0.258491303498143,NA
2011-03-24,NA,0.253859683408247,0.230349814344342
2011-03-25,NA,NA,0.299609145983975
2011-03-26,0.404088333007622,0.416655266757866,NA
2011-03-27,0.319231971858511,0.452166574875193,0.330584326753957
2011-03-28,0.374868086769592,0.545695022194924,0.392567259461924
2011-03-29,0.390398019672985,0.51292922093598,0.403386750048857
2011-03-30,0.388684776236076,0.368344223432548,0.381810088376436
2011-03-31,0.363513777604065,0.347241222070223,NA
2011-04-01,0.448541625952707,0.430506155950752,NA
2011-04-02,0.495946843853821,0.47827937376501,0.330906129893818
2011-04-03,0.460037782554882,0.483319219160532,0.389978937311359
2011-04-04,0.444551250732851,0.483477732178143,0.277431437691356
2011-04-05,0.472185406932329,0.456148133672074,NA
2011-04-06,0.452150585392719,0.344029704905218,0.366823008273077
2011-04-07,0.387583278554551,0.345805919266932,0.323681844830956
2011-04-08,0.342522125129121,0.288326493388053,NA
2011-04-09,0.346433457103772,0.4437463357436,NA
2011-04-10,0.389803595856947,0.477174125464139,NA
2011-04-11,0.381485245260895,0.464299394176275,NA
2011-04-12,0.396671793085283,0.354508501074849,0.436056282978308
2011-04-13,0.350346068660022,0.387787588608382,0.419441730180444
2011-04-14,0.4002827943763,0.415990814930623,0.454652558697898
2011-04-15,0.492862571385143,0.393827298361205,0.292202462380301
2011-04-16,0.426363103380887,0.304734219269103,0.327482900136799
2011-04-17,0.258633686032553,0.253253859683408,0.294283760015634
2011-04-18,0.229861246824311,0.283168848934923,0.266503810826656
2011-04-19,NA,0.321892710572601,0.277516122728161
2011-04-20,NA,0.508796658198163,0.282095628949254
2011-04-21,0.406585890170022,0.522772576260948,0.244557357826852
2011-04-22,0.58610188261351,0.55233730701583,0.357307884394068
2011-04-23,0.506504462250016,0.532767246433457,0.314572340564133
2011-04-24,0.499013093609537,0.517146055039352,0.31686779362908
2011-04-25,0.489461154440635,0.412651643841794,0.298314984908692
2011-04-26,0.414689004565886,0.310990814930623,0.262680769982412
2011-04-27,0.339886652335353,0.275727965604847,NA
2011-04-28,0.347571819425445,0.227262067617745,NA
2011-04-29,0.267842485831542,NA,0.441984235554687
2011-04-30,0.257533711158882,NA,0.483296853625171
2011-05-01,0.29390267735001,NA,0.42718606822574
2011-05-02,0.321379714676568,NA,0.280789525112371
2011-05-03,NA,0.256146179401993,0.255370985603544
2011-05-04,NA,0.270197381278093,NA
2011-05-05,0.291585471397861,0.213953488372093,0.342251319132304
2011-05-06,0.334291856277395,0.331624975571624,NA
2011-05-07,0.3015634160641,0.299443033027164,NA
2011-05-08,NA,NA,NA
2011-05-09,NA,NA,0.343741450068399
2011-05-10,NA,0.268106312292359,0.282147742818057
2011-05-11,0.388316722037652,0.537854211452023,NA
2011-05-12,0.435299003322259,0.637945410722428,NA
2011-05-13,0.35672024623803,0.608076883284093,NA
2011-05-14,0.403896103896104,0.595641977721321,NA
2011-05-15,0.319953097518077,0.364302814148915,NA
2011-05-16,0.337521985538401,0.394576900527653,0.376138362321673
2011-05-17,0.3829332090618,0.381802081297635,0.34812064360628
2011-05-18,0.397153279916618,0.423216728551886,0.29702462380301
2011-05-19,0.374331313920917,0.383175511219287,NA
2011-05-20,0.385720799947886,0.353351573187415,NA
2011-05-21,0.530019365039885,0.384132722856585,0.303165917529803
2011-05-22,0.481236000661445,0.365599635202918,0.350410396716826
